Order ID,Customer Name,Region,Category,Product Name,Quantity,Total Sales,Net Profit,Sales with GST
13444,Vaibhav Suri,North,Home Decor,Lamp Quasi,5,46040.0,4126.8,54327.2
13446,Pranay Sathe,North,Furniture,Sofa Necessitatibus,4,294756.0,24646.64,347812.07999999996
13447,Kanav Jhaveri,North,Kitchen,Refrigerator Recusandae,2,101564.0,12437.2,119845.51999999999
13453,Vivaan Edwin,North,Beauty,Shampoo Excepturi,5,190956.0,41152.93,225328.08
13464,Hiran Sharaf,North,Clothing,Women's Wear Ratione,5,207242.5,10385.55,244546.15
13466,Hrishita Master,North,Sports,Football Maiores,1,22703.0,4318.76,26789.539999999997
13470,Sahil Kuruvilla,North,Books,Non-Fiction Soluta,4,97488.0,15095.78,115035.84
13472,Purab Sane,North,Furniture,Table Amet,1,21119.2,3370.88,24920.656
13473,Pihu Sengupta,North,Sports,Tennis Racket Culpa,2,120636.7,26839.18,142351.30599999998
13475,Fateh Gandhi,North,Sports,Football Occaecati,2,76692.0,9755.04,90496.56
13477,Gokul Bhagat,North,Electronics,Headphones Accusantium,1,76432.0,11013.85,90189.76
13478,Heer Bala,North,Books,Textbook Ex,2,115912.0,19267.8,136776.16
13486,Hazel Chatterjee,North,Books,Comics Iusto,3,216543.0,40729.07,255520.74
13491,Nirvaan Bawa,North,Clothing,Men's Wear Dolores,4,90582.4,15251.17,106887.23199999999
13499,Biju Deshpande,North,Books,Textbook Reiciendis,2,84677.4,10268.75,99919.332
13500,Jayan Thakkar,North,Home Decor,Vase Nostrum,3,206766.0,21263.75,243983.87999999998
13502,Ritvik Bail,North,Home Decor,Wall Art Similique,2,89860.8,17852.06,106035.74399999999
13503,Ritvik Rana,North,Clothing,Shoes Ipsam,1,35675.0,3406.84,42096.5
13517,Charvi Vaidya,North,Kitchen,Juicer Cupiditate,2,74728.6,6562.54,88179.748
13521,Jivika Magar,North,Furniture,Sofa Non,4,247178.6,44888.67,291670.74799999996
13525,Prerak Mangat,North,Electronics,Smartwatch Tempora,1,13158.4,2993.92,15526.911999999998
13526,Trisha Rau,North,Clothing,Accessories Repellat,3,157072.35,19409.35,185345.373
13534,Inaaya  Viswanathan,North,Beauty,Lipstick Ab,4,89174.4,7677.01,105225.79199999999
13536,Yasmin Butala,North,Home Decor,Vase Laborum,1,62817.0,5326.09,74124.06
13543,Siya Sathe,North,Sports,Football In,4,280922.6,67840.71,331488.66799999995
13548,Sumer Chowdhury,North,Home Decor,Lamp Ipsam,2,86341.7,16245.16,101883.20599999999
13549,Aarav Bhatia,North,Sports,Dumbbells Ipsa,5,91941.0,9831.89,108490.37999999999
13552,Misha Shere,North,Home Decor,Lamp Perspiciatis,5,267615.0,65872.81,315785.7
13556,Amani Madan,North,Home Decor,Vase Ab,4,26812.8,6486.74,31639.103999999996
13580,Aaina Lanka,North,Sports,Football Accusamus,4,198667.8,15961.65,234428.004
13586,Ritvik Kale,North,Beauty,Foundation Deleniti,4,53283.6,3108.83,62874.647999999994
13591,Raghav Sura,North,Books,Biography Nihil,2,118465.6,19835.5,139789.408
13593,Advika Sachar,North,Furniture,Cabinet Ipsum,3,203583.0,37646.57,240227.93999999997
13599,Kartik Dua,North,Furniture,Table Totam,2,82105.2,17400.77,96884.136
13601,Sara Choudhury,North,Beauty,Face Cream Laboriosam,5,84280.0,4856.75,99450.4
13606,Yasmin Contractor,North,Books,Fiction Voluptates,2,141650.0,29067.19,167147.0
13611,Advika Mangat,North,Kitchen,Juicer Blanditiis,1,3539.4,242.14,4176.492
13617,Heer Dugar,North,Clothing,Men's Wear Maxime,2,71208.2,4701.11,84025.67599999999
13619,Dharmajan Doshi,North,Beauty,Shampoo Accusantium,1,61347.6,9317.28,72390.16799999999
13624,Taran Deo,North,Electronics,Smartwatch Asperiores,2,85120.7,7878.38,100442.42599999999
13626,Aarav Kadakia,North,Books,Non-Fiction Suscipit,3,135675.0,16227.09,160096.5
13627,Piya Rajagopalan,North,Home Decor,Vase Voluptatibus,5,244587.0,28740.91,288612.66
13628,Kartik Biswas,North,Sports,Cricket Bat Iure,3,44081.85,5764.54,52016.583
13631,Mohanlal Dada,North,Home Decor,Clock Reprehenderit,4,120615.8,13729.82,142326.644
13636,Anya Jayaraman,North,Kitchen,Juicer Molestiae,5,258475.0,33531.33,305000.5
13638,Hridaan Apte,North,Sports,Dumbbells Eveniet,3,17250.0,3349.12,20355.0
13641,Ryan Behl,North,Home Decor,Clock Iste,1,56223.0,3547.07,66343.14
13646,Yuvaan Kulkarni,North,Furniture,Chair Labore,4,115878.8,11368.47,136736.984
13649,Badal Chaudhari,North,Toys,Action Figure Nulla,5,274576.5,40569.94,324000.26999999996
13650,Jayant Sane,North,Kitchen,Refrigerator Doloremque,2,127176.0,19499.8,150067.68
13654,Parinaaz Date,North,Furniture,Chair Vel,4,78195.2,10981.46,92270.336
13667,Arhaan Dhaliwal,North,Clothing,Men's Wear Similique,4,168936.0,19288.02,199344.47999999998
13669,Navya Kapur,North,Groceries,Sugar Nobis,3,121609.5,27124.05,143499.21
13672,Mishti Thaker,North,Kitchen,Microwave Odio,3,13572.0,3385.77,16014.96
13677,Farhan Kala,North,Sports,Cricket Bat Molestias,3,127485.6,9311.45,150433.008
13678,Pihu Sinha,North,Books,Non-Fiction In,3,27470.4,3942.22,32415.072
13691,Kanav Acharya,North,Home Decor,Lamp Eligendi,4,202176.0,46283.34,238567.68
13698,Indrans Deep,North,Sports,Football Occaecati,1,62910.0,11827.45,74233.8
13701,Saanvi Bala,North,Beauty,Face Cream Quisquam,3,156822.0,7844.5,185049.96
13703,Romil Sunder,North,Sports,Yoga Mat Consequuntur,2,52700.0,3826.37,62186.0
13704,Sahil De,North,Beauty,Face Cream Dolorem,5,352179.25,71866.56,415571.51499999996
13709,Manikya Gara,North,Books,Biography Adipisci,2,88666.9,5256.74,104626.94199999998
13710,Yasmin Biswas,North,Furniture,Table Quam,5,288341.25,38370.6,340242.675
13712,Zara Chada,North,Home Decor,Lamp At,2,127712.0,20794.83,150700.16
13714,Hrishita Mand,North,Electronics,Camera Enim,2,14177.6,1093.5,16729.568
13716,Jayesh Khalsa,North,Kitchen,Juicer Ullam,3,22318.35,5354.13,26335.653
13723,Hridaan Guha,North,Electronics,Camera Placeat,3,36987.3,7150.94,43645.014
13724,Sumer Mann,North,Home Decor,Clock Eaque,5,262545.0,52053.33,309803.1
13726,Miraya Badami,North,Toys,Puzzle Ullam,3,97658.4,19900.83,115236.91199999998
13727,Aarush Dhingra,North,Electronics,Mobile Illo,3,13545.0,2465.9,15983.099999999999
13729,Riaan Hayre,North,Beauty,Face Cream Exercitationem,2,143047.8,28493.2,168796.40399999998
13730,Arhaan Saxena,North,Toys,Action Figure Ab,5,116472.0,17210.26,137436.96
13731,Azad Dhillon,North,Electronics,Smartwatch Eum,5,299960.75,30248.57,353953.685
13736,Keya Saha,North,Furniture,Cabinet Occaecati,3,63931.2,10476.66,75438.81599999999
13738,Pranay Balan,North,Toys,Board Game Praesentium,1,3114.4,310.74,3674.9919999999997
13741,Rati Boase,North,Home Decor,Lamp Recusandae,4,295222.0,39391.98,348361.95999999996
13750,Miraan Soman,North,Beauty,Lipstick Fuga,5,323365.75,56820.68,381571.58499999996
13752,Gokul Maharaj,North,Home Decor,Vase Consectetur,2,35484.8,8739.15,41872.064
13753,Aarav Handa,North,Books,Biography Tempora,2,79061.9,8747.7,93293.04199999999
13758,Emir Shere,North,Clothing,Accessories Iusto,4,215092.8,28142.22,253809.504
13764,Kabir Sarma,North,Electronics,Laptop Fuga,2,50323.4,4266.94,59381.612
13766,Gokul Hayer,North,Home Decor,Clock Voluptates,3,159454.05,13180.19,188155.77899999998
13768,Samarth Koshy,North,Groceries,Spices Eaque,3,131567.25,13771.3,155249.35499999998
13770,Nitya Rattan,North,Kitchen,Mixer Grinder Explicabo,5,111195.0,26086.95,131210.1
13771,Ojas Doshi,North,Furniture,Cabinet Enim,5,181580.0,44696.01,214264.4
13773,Sumer Dalal,North,Electronics,Laptop Nisi,5,204116.0,36293.56,240856.87999999998
13774,Tarini Bakshi,North,Sports,Dumbbells Nesciunt,1,19167.2,1979.73,22617.296
13777,Seher Bhardwaj,North,Home Decor,Vase Doloremque,2,102676.0,5758.22,121157.68
13780,Sara Keer,North,Sports,Cricket Bat Doloremque,5,343630.0,60282.44,405483.39999999997
13782,Rohan Gulati,North,Furniture,Table Harum,2,25697.5,2936.71,30323.05
13783,Siya Dash,North,Groceries,Oil Velit,5,265016.0,56861.84,312718.88
13784,Navya Thakur,North,Beauty,Foundation Veniam,3,41993.1,4879.04,49551.85799999999
13787,Arnav Viswanathan,North,Furniture,Table Nam,1,21883.25,2729.64,25822.234999999997
13796,Seher Balay,North,Toys,Doll Deserunt,2,70767.6,8791.86,83505.768
13799,Nayantara Babu,North,Sports,Cricket Bat Quam,4,58544.6,12592.14,69082.628
13802,Emir Chauhan,North,Sports,Football Placeat,1,22984.2,1658.79,27121.356
13808,Vihaan Cherian,North,Sports,Cricket Bat Ea,4,48466.8,6880.3,57190.824
13816,Rasha Golla,North,Home Decor,Wall Art Excepturi,5,82560.0,7916.19,97420.79999999999
13819,Lakshay Balay,North,Beauty,Foundation Pariatur,2,133929.0,7482.25,158036.22
13821,Umang Gupta,North,Home Decor,Lamp Omnis,5,150564.75,34871.16,177666.405
13823,Darshit Gera,North,Furniture,Table Voluptatum,5,101235.0,25010.39,119457.29999999999
13826,Nirvaan Datta,North,Kitchen,Microwave Reiciendis,5,338067.0,61986.26,398919.06
13829,Hazel Ramachandran,North,Home Decor,Lamp Consequuntur,4,74993.8,5611.62,88492.684
13836,Aaryahi Bal,North,Groceries,Wheat Dolore,4,117718.2,21648.73,138907.476
13843,Purab Sarraf,North,Home Decor,Wall Art Error,3,166620.0,25352.97,196611.59999999998
13844,Kanav Luthra,North,Beauty,Lipstick Quidem,4,134684.2,13402.41,158927.356
13845,Trisha Majumdar,North,Furniture,Sofa Fugiat,3,127963.8,25034.84,150997.28399999999
13848,Azad Khurana,North,Electronics,Headphones Tempora,3,150129.0,16029.1,177152.22
13849,Nirvi Chana,North,Clothing,Women's Wear Laudantium,1,25700.0,2074.63,30326.0
13865,Indranil Gokhale,North,Books,Non-Fiction Exercitationem,4,122458.8,8662.03,144501.384
13867,Heer Sathe,North,Kitchen,Microwave Velit,3,63268.8,10536.95,74657.184
13868,Fateh Bahl,North,Beauty,Perfume Alias,4,22348.0,2065.85,26370.64
13869,Kashvi Barad,North,Clothing,Women's Wear Inventore,2,72440.4,11698.87,85479.67199999999
13870,Bhavin Dhingra,North,Clothing,Accessories Qui,5,35886.25,7789.32,42345.774999999994
13871,Aarna Kunda,North,Kitchen,Refrigerator Temporibus,2,75633.6,5582.6,89247.648
13873,Nakul Singh,North,Toys,Board Game Quisquam,4,86948.2,9576.93,102598.87599999999
13874,Azad Sathe,North,Beauty,Lipstick Laborum,4,261928.0,55149.77,309075.04
13875,Jivin Sheth,North,Electronics,Headphones Animi,3,89915.55,10235.32,106100.349
13882,Keya Tandon,North,Clothing,Shoes Earum,3,115677.6,10571.59,136499.568
13885,Manjari Trivedi,North,Clothing,Men's Wear Praesentium,4,189040.0,28934.68,223067.19999999998
13891,Aaina Maharaj,North,Sports,Football Tempora,5,276288.5,50119.67,326020.43
13893,Anahi Varkey,North,Home Decor,Cushion Eos,4,162521.6,20075.01,191775.48799999998
13894,Stuvan Datta,North,Clothing,Kids Wear Molestiae,5,42902.0,9026.75,50624.36
13903,Riaan Kalita,North,Sports,Yoga Mat Quo,4,176608.0,37699.47,208397.44
13907,Armaan Kalita,North,Groceries,Wheat Perspiciatis,4,102272.4,6215.97,120681.43199999999
13908,Tanya Barad,North,Books,Biography Sint,4,40089.4,8210.41,47305.492
13909,Kiara Ben,North,Beauty,Foundation Molestiae,2,49332.0,10545.56,58211.759999999995
13913,Jayant Joshi,North,Home Decor,Vase Fugiat,1,3717.6,657.81,4386.768
13916,Romil Saha,North,Beauty,Foundation Alias,3,3955.05,342.09,4666.959
13917,Nitya Bandi,North,Toys,Action Figure Eaque,4,177922.8,17732.94,209948.90399999998
13921,Badal Desai,North,Clothing,Men's Wear Sapiente,3,85286.4,20838.06,100637.95199999999
13928,Yakshit Ramachandran,North,Clothing,Accessories Architecto,1,50399.9,6193.37,59471.882
13931,Arnav Kunda,North,Electronics,Smartwatch Nostrum,4,6836.0,1085.47,8066.48
13935,Lakshay Mall,North,Groceries,Sugar Iure,5,208059.5,37267.99,245510.21
13938,Samaira Ramakrishnan,North,Clothing,Women's Wear Quidem,4,274876.8,25096.29,324354.62399999995
13945,Tushar Dua,North,Groceries,Rice In,2,59411.2,6255.84,70105.21599999999
13949,Alia Salvi,North,Kitchen,Refrigerator Enim,2,40048.2,6850.89,47256.876
13955,Tushar Gera,North,Home Decor,Clock Quia,1,46636.1,5628.13,55030.598
13956,Ira Rastogi,North,Furniture,Bed Officia,2,64024.3,4799.5,75548.674
13957,Vaibhav Bava,North,Beauty,Foundation Similique,5,12195.0,1602.1,14390.099999999999
13962,Ryan Lanka,North,Toys,Action Figure Asperiores,5,74125.0,9274.27,87467.5
13969,Amani Apte,North,Home Decor,Wall Art Laboriosam,4,154908.8,15605.01,182792.384
13972,Uthkarsh Viswanathan,North,Furniture,Bed Autem,5,307660.0,17078.5,363038.8
13979,Prerak Sawhney,North,Books,Textbook Repudiandae,2,31392.0,1800.79,37042.56
13980,Abram Lata,North,Groceries,Wheat Aspernatur,2,127910.0,10570.02,150933.8
13981,Arhaan Sidhu,North,Furniture,Cabinet Occaecati,5,27513.0,5304.31,32465.339999999997
13984,Vihaan Dani,North,Sports,Dumbbells Rerum,4,221072.0,25935.21,260864.96
13985,Aaina Sagar,North,Sports,Cricket Bat Aperiam,1,49113.0,10380.7,57953.34
13987,Adira Bansal,North,Sports,Tennis Racket Doloremque,2,41674.0,10172.62,49175.32
13989,Nirvaan Master,North,Kitchen,Refrigerator Ipsum,1,63796.5,6201.21,75279.87
13990,Umang Chahal,North,Books,Comics Eveniet,5,55455.0,2989.92,65436.899999999994
13992,Rati Banerjee,North,Kitchen,Refrigerator Aliquid,5,311746.0,42399.24,367860.27999999997
13993,Dhanush Tara,North,Beauty,Foundation Tempora,4,85952.0,13599.09,101423.36
13995,Anahi Choudhry,North,Kitchen,Mixer Grinder Nisi,3,141091.2,25543.61,166487.616
14006,Vidur Deol,North,Sports,Dumbbells Ullam,4,84068.0,11855.58,99200.23999999999
14007,Dhanuk Saxena,North,Sports,Cricket Bat Quos,3,138204.0,9449.04,163080.72
14013,Kiara Chopra,North,Sports,Dumbbells Omnis,2,3450.0,748.85,4071.0
14018,Alia Rau,North,Books,Fiction Adipisci,3,137109.6,29038.47,161789.328
14021,Akarsh Swamy,North,Furniture,Table Iure,4,235716.0,17376.84,278144.88
14024,Jivin Jani,North,Clothing,Accessories Voluptatum,4,259436.0,19911.6,306134.48
14025,Ishita Chowdhury,North,Home Decor,Vase Quas,1,32903.0,7497.82,38825.54
14027,Dhanush Jha,North,Furniture,Cabinet Cupiditate,1,24974.1,2221.99,29469.438
14031,Aaryahi Wadhwa,North,Clothing,Shoes Aliquid,4,250899.6,61074.47,296061.528
14032,Kashvi Manne,North,Toys,Action Figure Adipisci,4,80886.0,15562.74,95445.48
14033,Yasmin Kala,North,Home Decor,Lamp Nesciunt,3,191451.6,27647.04,225912.888
14035,Jayan Shenoy,North,Sports,Cricket Bat Nisi,1,39461.0,6204.78,46563.979999999996
14040,Indranil Ramesh,North,Books,Biography Quasi,3,62302.5,7202.57,73516.95
14041,Myra Bath,North,Furniture,Cabinet Saepe,1,63947.35,14977.88,75457.87299999999
14042,Lakshay Konda,North,Furniture,Table Pariatur,5,268276.0,46456.92,316565.68
14048,Neelofar Borde,North,Toys,Board Game Sint,3,99133.8,11933.13,116977.88399999999
14049,Myra Divan,North,Kitchen,Cookware Set Quibusdam,2,65854.4,8012.31,77708.192
14061,Ishita Sarin,North,Home Decor,Vase Tempore,5,86415.25,9457.65,101969.995
14067,Saksham Srivastava,North,Toys,Board Game Quae,5,118728.0,16896.36,140099.03999999998
14084,Heer Johal,North,Clothing,Women's Wear Deserunt,4,250950.4,35255.58,296121.47199999995
14086,Lakshay Batra,North,Books,Non-Fiction Aspernatur,1,66063.6,7545.82,77955.04800000001
14091,Badal Lala,North,Beauty,Shampoo Minus,5,21006.0,1257.33,24787.079999999998
14092,Uthkarsh Jani,North,Home Decor,Cushion Neque,2,147658.5,7475.99,174237.03
14102,Vihaan Bhatti,North,Home Decor,Lamp Numquam,2,35560.0,2233.93,41960.799999999996
14105,Himmat Sandhu,North,Sports,Dumbbells Dolores,5,184080.0,43927.31,217214.4
14107,Nayantara Kata,North,Furniture,Bed Ab,1,47875.5,3040.78,56493.09
14111,Eshani Ganguly,North,Books,Comics Quibusdam,3,1848.75,432.21,2181.525
14116,Adira Dhingra,North,Furniture,Cabinet Aut,2,126834.0,14328.53,149664.12
14117,Mannat Ramakrishnan,North,Home Decor,Wall Art Vitae,2,41517.0,9030.97,48990.06
14118,Nitya Bobal,North,Home Decor,Cushion Nam,3,137345.55,19064.46,162067.74899999998
14119,Nakul Kade,North,Furniture,Table A,4,4031.8,373.89,4757.524
14120,Purab Gole,North,Home Decor,Clock Ducimus,4,224043.0,55562.67,264370.74
14129,Shlok Kamdar,North,Clothing,Women's Wear Fugiat,1,46429.0,8711.49,54786.219999999994
14136,Lagan Kaul,North,Beauty,Lipstick Tempora,5,174633.75,39512.52,206067.82499999998
14137,Baiju Ben,North,Beauty,Shampoo Earum,5,167340.0,21070.91,197461.19999999998
14140,Arhaan Char,North,Electronics,Smartwatch Veritatis,4,222145.8,42293.92,262132.04399999997
14141,Jiya Chanda,North,Toys,Board Game Earum,5,248260.0,29959.35,292946.8
14149,Shray Chakrabarti,North,Beauty,Face Cream Impedit,3,69007.05,10987.17,81428.319
14158,Aaina Shenoy,North,Sports,Dumbbells Commodi,4,229612.2,56186.79,270942.396
14162,Aniruddh Batra,North,Electronics,Camera Maxime,5,112459.25,17768.0,132701.91499999998
14163,Advik Ganesan,North,Groceries,Spices Minus,1,23658.8,2127.44,27917.384
14164,Raghav Bhat,North,Books,Comics Doloribus,4,40284.8,4654.18,47536.064
14165,Samaira Hegde,North,Sports,Tennis Racket Doloremque,2,58688.0,4597.42,69251.84
14166,Ehsaan Date,North,Beauty,Perfume Dignissimos,1,7720.55,1853.99,9110.249
14167,Kismat Batra,North,Clothing,Shoes Magnam,1,79625.0,4506.9,93957.5
14173,Navya Sur,North,Home Decor,Clock Doloribus,5,40837.5,3607.38,48188.25
14176,Saira Contractor,North,Toys,Action Figure Rerum,5,63490.0,12308.33,74918.2
14177,Vihaan Dash,North,Kitchen,Refrigerator Fugit,2,83269.4,7827.1,98257.89199999999
14187,Rania Wali,North,Kitchen,Refrigerator Voluptates,4,116742.4,23264.65,137756.03199999998
14189,Navya Mann,North,Clothing,Shoes Incidunt,4,196387.2,43158.03,231736.896
14192,Bhavin Sarraf,North,Groceries,Spices Libero,1,50868.7,9767.24,60025.06599999999
14218,Samarth Wali,North,Electronics,Smartwatch Sapiente,2,32954.0,5042.66,38885.72
14221,Anay Ramachandran,North,Beauty,Face Cream Mollitia,1,9568.4,1572.71,11290.712
14225,Aniruddh Mander,North,Books,Biography Temporibus,1,66879.05,15026.25,78917.279
14239,Indranil Kalla,North,Furniture,Cabinet Earum,5,259628.0,28981.01,306361.04
14241,Faiyaz Ravel,North,Clothing,Accessories Reprehenderit,5,50563.75,3476.27,59665.225
14242,Purab Dada,North,Groceries,Wheat Doloribus,2,6368.4,1308.71,7514.7119999999995
14243,Dhanuk D’Alia,North,Toys,Doll Assumenda,1,28703.3,3668.91,33869.894
14244,Badal Tank,North,Furniture,Cabinet Hic,5,136937.75,8604.56,161586.54499999998
14247,Yakshit Biswas,North,Books,Non-Fiction Numquam,3,54445.05,3384.36,64245.159
14261,Madhav Sahni,North,Furniture,Sofa Maiores,2,124005.6,22523.65,146326.608
14263,Mohanlal Bath,North,Books,Biography Iusto,2,120297.1,28266.87,141950.578
14266,Ritvik Lad,North,Kitchen,Juicer Officia,4,145915.2,16116.01,172179.93600000002
14271,Miraan Dugar,North,Groceries,Oil Doloremque,2,77976.0,14177.76,92011.68
14274,Nakul Jani,North,Electronics,Headphones Deserunt,1,42151.2,7150.82,49738.416
14289,Charvi Mandal,North,Kitchen,Cookware Set Vero,1,15987.65,3254.85,18865.427
14293,Lavanya Shan,North,Books,Textbook Accusamus,2,44625.6,3583.18,52658.208
14296,Baiju Kuruvilla,North,Groceries,Spices Sapiente,2,89628.0,21512.84,105761.04
14307,Misha Kota,North,Clothing,Men's Wear Sapiente,4,44330.8,8976.0,52310.344
14318,Shanaya Jaggi,North,Beauty,Face Cream Laboriosam,1,27307.95,2029.38,32223.380999999998
14320,Shanaya Shan,North,Clothing,Men's Wear Dolorum,4,134650.8,24414.61,158887.944
14322,Dharmajan Sridhar,North,Electronics,Headphones Animi,4,228886.4,22035.51,270085.952
14325,Manikya Ravel,North,Clothing,Kids Wear Necessitatibus,2,140425.2,22250.51,165701.736
14348,Samiha Kar,North,Furniture,Cabinet Ducimus,2,3884.8,607.5,4584.064
14349,Divij Doctor,North,Groceries,Sugar Dolore,5,226933.0,29138.95,267780.94
14355,Anay Sandhu,North,Toys,RC Car Sequi,4,285316.0,44267.62,336672.88
14356,Madhup Saxena,North,Electronics,Laptop Similique,4,249346.8,39813.41,294229.224
14358,Shlok Rau,North,Books,Textbook Provident,1,7971.3,1877.65,9406.134
14361,Kimaya Agate,North,Sports,Yoga Mat Est,3,1591.2,132.58,1877.616
14363,Vanya Magar,North,Groceries,Spices Eum,2,51059.2,11797.61,60249.85599999999
14365,Jayesh Lall,North,Home Decor,Wall Art Laborum,2,35422.0,7166.34,41797.96
14368,Rati Handa,North,Sports,Tennis Racket Dicta,5,191142.0,22835.87,225547.56
14380,Diya Jha,North,Electronics,Headphones Accusantium,5,257524.5,18555.34,303878.91
14384,Neelofar Warrior,North,Kitchen,Cookware Set Blanditiis,4,279892.8,17589.47,330273.50399999996
14386,Tara Raju,North,Home Decor,Lamp Deserunt,1,63918.4,11228.51,75423.712
14393,Zoya Joshi,North,Kitchen,Cookware Set Dolor,4,160286.2,33283.48,189137.71600000001
14397,Nirvaan Arora,North,Kitchen,Mixer Grinder Officiis,2,4438.7,849.33,5237.665999999999
14398,Oorja Varma,North,Groceries,Sugar Rem,5,30527.75,4948.74,36022.744999999995
14402,Riaan Ray,North,Books,Biography Reiciendis,3,167571.0,15138.13,197733.78
14411,Heer Chatterjee,North,Sports,Dumbbells Asperiores,2,125907.3,30852.36,148570.614
14412,Kiara Saraf,North,Toys,RC Car Illo,1,14051.2,3117.82,16580.416
14413,Taran Chaudhary,North,Sports,Yoga Mat Voluptate,5,76783.75,14622.8,90604.825
14414,Aniruddh Varghese,North,Furniture,Sofa Explicabo,5,115153.75,8987.42,135881.425
14415,Biju Edwin,North,Home Decor,Wall Art Sequi,3,44769.0,3643.06,52827.42
14428,Tejas Bora,North,Books,Textbook Omnis,5,174705.0,33211.51,206151.9
14438,Tejas Vora,North,Groceries,Rice Tenetur,5,186736.5,26730.69,220349.06999999998
14446,Anay Sharaf,North,Groceries,Wheat Autem,3,155873.7,23254.14,183930.96600000001
14447,Diya Divan,North,Beauty,Face Cream Laboriosam,3,196956.0,33194.73,232408.08
14450,Miraya Amble,North,Clothing,Accessories Pariatur,1,30735.0,1988.87,36267.299999999996
14455,Farhan Kari,North,Kitchen,Juicer Tempora,3,53687.7,8755.04,63351.48599999999
14457,Pihu Karpe,North,Furniture,Bed Minus,3,32413.05,7330.4,38247.399
14459,Aayush Sur,North,Books,Comics Qui,4,158786.8,19939.77,187368.42399999997
14464,Oorja Hegde,North,Books,Biography Maxime,5,134181.0,24989.79,158333.58
14468,Indranil Guha,North,Beauty,Face Cream Unde,2,44816.4,8961.81,52883.352
14469,Dhanush Yogi,North,Groceries,Wheat Suscipit,5,281396.0,35694.42,332047.27999999997
14470,Kaira Dass,North,Beauty,Perfume Temporibus,1,47840.55,10518.95,56451.849
14482,Shamik Vyas,North,Clothing,Men's Wear Ad,4,130842.0,6607.11,154393.56
14484,Adah Gokhale,North,Sports,Yoga Mat Incidunt,1,37775.2,6868.87,44574.736
14488,Himmat Zachariah,North,Kitchen,Refrigerator Ipsa,5,108240.0,24320.48,127723.2
14493,Mannat Sodhi,North,Furniture,Sofa Vitae,5,278347.5,45876.9,328450.05
14512,Vaibhav Gokhale,North,Clothing,Men's Wear Similique,4,95488.0,18486.04,112675.84
14516,Himmat Mannan,North,Kitchen,Microwave Neque,2,88210.8,18676.64,104088.74399999999
14519,Rohan Ramachandran,North,Electronics,Camera Atque,2,115785.0,23937.05,136626.3
14529,Trisha Bhargava,North,Toys,Action Figure Sunt,4,98009.6,15014.9,115651.328
14534,Rati Singhal,North,Clothing,Accessories Rem,3,20613.6,2863.97,24324.047999999995
14539,Dhruv Kata,North,Clothing,Women's Wear Deserunt,5,133798.5,25623.16,157882.22999999998
14540,Trisha Ram,North,Sports,Dumbbells A,1,71696.5,13877.65,84601.87
14541,Alisha Doctor,North,Sports,Yoga Mat Consectetur,2,3876.0,360.92,4573.679999999999
14542,Keya Walia,North,Toys,Action Figure Velit,1,70668.6,8123.08,83388.948
14547,Aarush Mandal,North,Electronics,Headphones Non,3,139612.5,12103.4,164742.75
14555,Anvi Trivedi,North,Electronics,Camera Explicabo,4,174742.4,29651.53,206196.03199999998
14560,Alisha Walla,North,Home Decor,Vase A,3,91874.4,9971.38,108411.79199999999
14562,Myra Dalal,North,Beauty,Shampoo Quisquam,2,110880.0,20590.35,130838.4
14566,Priyansh Mahajan,North,Groceries,Wheat Corporis,4,162108.0,28163.45,191287.44
14570,Charvi Lala,North,Electronics,Mobile Quam,4,81200.0,12348.54,95816.0
14577,Taimur Comar,North,Beauty,Foundation Dolorum,2,93244.0,5623.38,110027.92
14579,Seher Shetty,North,Kitchen,Refrigerator Impedit,5,71307.0,15010.02,84142.26
14581,Aniruddh Bhavsar,North,Books,Fiction Quos,5,266460.75,29233.39,314423.685
14582,Ranbir Sehgal,North,Books,Fiction Eos,1,44617.0,8399.67,52648.06
14587,Saanvi Dugar,North,Toys,Action Figure Suscipit,2,84473.0,9125.98,99678.14
14588,Mamooty Kaul,North,Clothing,Shoes Cum,1,31528.8,3488.26,37203.984
14593,Nirvi Raj,North,Sports,Yoga Mat Eveniet,1,2635.0,347.17,3109.2999999999997
14595,Divij Dixit,North,Furniture,Sofa Voluptas,1,68175.0,5299.2,80446.5
14600,Dhanuk Yadav,North,Kitchen,Refrigerator Velit,2,98005.0,8250.4,115645.9
14602,Tiya Dhar,North,Books,Biography Molestias,1,36987.75,3373.19,43645.545
14603,Parinaaz Dixit,North,Groceries,Wheat Animi,3,53805.6,7062.92,63490.60799999999
14604,Rasha Johal,North,Clothing,Women's Wear Corrupti,3,127152.75,12407.21,150040.245
14618,Ishita Keer,North,Sports,Cricket Bat Aut,3,149940.0,28107.56,176929.19999999998
14620,Veer D’Alia,North,Furniture,Chair Adipisci,3,161514.0,11816.56,190586.52
14622,Nayantara Mammen,North,Furniture,Chair Excepturi,2,142120.8,12670.11,167702.54399999997
14623,Ranbir Kumar,North,Kitchen,Juicer Fugit,2,25198.4,2935.24,29734.112
14629,Siya Hora,North,Toys,Board Game Modi,4,38334.4,3468.32,45234.592
14632,Lakshay Malhotra,North,Furniture,Table Voluptates,4,105002.2,15147.86,123902.59599999999
14636,Alia Sibal,North,Home Decor,Cushion Similique,3,112586.4,22653.42,132851.952
14640,Jayant Agate,North,Groceries,Oil Mollitia,2,34473.6,1899.24,40678.848
